row  column  size-1  circ-1
1 1 576 0.639
1 2 645 0.816
1 3 647 0.827
1 4 381 0.774
1 5 496 0.904
1 6 490 0.888
1 7 435 0.865
1 8 500 0.855
1 9 392 0.875
1 10 332 0.92
1 11 342 0.909
1 12 456 0.873
1 13 341 0.906
1 14 408 0.878
1 15 346 0.919
1 16 374 0.862
1 17 379 0.846
1 18 461 0.877
1 19 334 0.909
1 20 289 0.929
1 21 347 0.922
1 22 364 0.892
1 23 414 0.841
1 24 368 0.862
1 25 404 0.845
1 26 418 0.88
1 27 275 0.901
1 28 255 0.829
1 29 353 0.865
1 30 384 0.858
1 31 283 0.903
1 32 365 0.925
1 33 253 0.861
1 34 244 0.895
1 35 355 0.891
1 36 342 0.864
1 37 399 0.891
1 38 340 0.903
1 39 281 0.896
1 40 320 0.874
1 41 407 0.87
1 42 422 0.894
1 43 441 0.875
1 44 341 0.809
1 45 423 0.91
1 46 479 0.886
1 47 529 0.846
1 48 579 0.865
2 1 478 0.879
2 2 368 0.829
2 3 373 0.544
2 4 333 0.707
2 5 393 0.846
2 6 264 0.865
2 7 219 0.914
2 8 228 0.935
2 9 279 0.873
2 10 288 0.885
2 11 230 0.905
2 12 294 0.843
2 13 246 0.913
2 14 256 0.895
2 15 251 0.921
2 16 226 0.878
2 17 282 0.906
2 18 248 0.892
2 19 241 0.902
2 20 263 0.878
2 21 239 0.892
2 22 241 0.877
2 23 239 0.829
2 24 246 0.929
2 25 264 0.906
2 26 248 0.928
2 27 205 0.866
2 28 210 0.843
2 29 228 0.904
2 30 249 0.913
2 31 215 0.909
2 32 267 0.868
2 33 184 0.873
2 34 133 0.862
2 35 188 0.848
2 36 227 0.875
2 37 249 0.871
2 38 250 0.899
2 39 31 0.96
2 40 216 0.886
2 41 171 0.922
2 42 230 0.879
2 43 220 0.883
2 44 260 0.909
2 45 232 0.92
2 46 290 0.915
2 47 314 0.864
2 48 476 0.851
3 1 156 0.87
3 2 119 0.906
3 3 319 0.85
3 4 272 0.868
3 5 237 0.869
3 6 209 0.839
3 7 267 0.898
3 8 228 0.932
3 9 232 0.783
3 10 203 0.877
3 11 220 0.938
3 12 131 0.839
3 13 238 0.936
3 14 225 0.867
3 15 234 0.92
3 16 179 0.89
3 17 184 0.894
3 18 196 0.952
3 19 204 0.929
3 20 216 0.913
3 21 35 0.755
3 22 39 0.39
3 23 214 0.842
3 24 210 0.888
3 25 134 0.882
3 26 150 0.912
3 27 206 0.918
3 28 203 0.904
3 29 205 0.885
3 30 210 0.888
3 31 199 0.867
3 32 190 0.846
3 33 189 0.853
3 34 191 0.898
3 35 183 0.889
3 36 198 0.91
3 37 200 0.864
3 38 193 0.928
3 39 193 0.879
3 40 188 0.83
3 41 196 0.952
3 42 197 0.87
3 43 183 0.901
3 44 199 0.878
3 45 212 0.896
3 46 255 0.845
3 47 283 0.903
3 48 375 0.87
4 1 464 0.827
4 2 361 0.845
4 3 284 0.882
4 4 218 0.902
4 5 276 0.836
4 6 257 0.882
4 7 230 0.886
4 8 238 0.925
4 9 234 0.948
4 10 238 0.849
4 11 186 0.756
4 12 237 0.869
4 13 177 0.941
4 14 212 0.81
4 15 222 0.918
4 16 203 0.877
4 17 209 0.865
4 18 218 0.868
4 19 172 0.867
4 20 149 0.955
4 21 190 0.821
4 22 194 0.892
4 23 145 0.905
4 24 160 0.915
4 25 162 0.904
4 26 151 0.895
4 27 179 0.911
4 28 185 0.87
4 29 173 0.86
4 30 168 0.855
4 31 145 0.905
4 32 188 0.943
4 33 167 0.9
4 34 157 0.867
4 35 148 0.877
4 36 162 0.936
4 37 165 0.839
4 38 174 0.938
4 39 186 0.866
4 40 179 0.911
4 41 171 0.891
4 42 168 0.884
4 43 172 0.927
4 44 160 0.884
4 45 125 0.879
4 46 136 0.895
4 47 282 0.924
4 48 377 0.895
5 1 541 0.669
5 2 348 0.744
5 3 274 0.845
5 4 272 0.868
5 5 189 0.948
5 6 220 0.794
5 7 230 0.879
5 8 235 0.88
5 9 216 0.894
5 10 208 0.898
5 11 218 0.93
5 12 196 0.901
5 13 168 0.906
5 14 178 0.897
5 15 146 0.911
5 16 174 0.856
5 17 179 0.911
5 18 207 0.856
5 19 161 0.921
5 20 184 0.936
5 21 191 0.898
5 22 167 0.9
5 23 202 0.9
5 24 171 0.909
5 25 149 0.94
5 26 124 0.917
5 27 161 0.944
5 28 159 0.848
5 29 152 0.84
5 30 167 0.9
5 31 166 0.817
5 32 157 0.867
5 33 178 0.937
5 34 160 0.825
5 35 168 0.906
5 36 163 0.91
5 37 143 0.752
5 38 166 0.856
5 39 176 0.917
5 40 176 0.895
5 41 154 0.851
5 42 167 0.932
5 43 159 0.869
